Sample1	Sample2	Distance	Mismatches
SEA15229P6C4	strain-25421	14723.00	0.03438
SEA15229P6C4	strain-3320	14739.00	0.03436
SEA15229P6C4	strain-3	14548.00	0.03174
SEA15229P6C4	strain-4-0083P6C4	14471.00	0.02579
SEA15229P6C4	strain-5521	14777.00	0.03524
SEA15229P6C4	strain-6721	14656.00	0.03558
SEA15229P6C4	strain-6	14569.00	0.02374
SEA15229P6C4	strain-8	14566.00	0.03095
SEA15229P6C4	strain-9	14555.00	0.03037
SEA15229P6C4	strain-A16	14789.00	0.03903
SEA15229P6C4	strain-AST-T2	14526.00	0.02659
SEA15229P6C4	strain-AST-T3	14518.00	0.02816
SEA15229P6C4	strain-AST-T4	14458.00	0.02497
SEA15229P6C4	strain-AST-T5	14536.00	0.03203
SEA15229P6C4	strain-AST-T6	14475.00	0.02420
SEA15229P6C4	strain-AST-T7	14489.00	0.02947
SEA15229P6C4	strain-BLR-4299-2019	14468.00	0.03050
SEA15229P6C4	strain-CA01	14470.00	0.03549
SEA15229P6C4	strain-CA02	14479.00	0.03566
SEA15229P6C4	strain-CA03	14488.00	0.03523
SEA15229P6C4	strain-CB01	14506.00	0.03546
SEA15229P6C4	strain-CB02	14498.00	0.03525
SEA15229P6C4	strain-CB03	14520.00	0.03516
SEA15229P6C4	strain-CDC1551	14486.00	0.02568
SEA15229P6C4	strain-H-19-0007	13398.00	0.01275
SEA15229P6C4	strain-H-19-0008	13384.00	0.01211
SEA15229P6C4	strain-H-19-0027	13403.00	0.01286
SEA15229P6C4	strain-H-20-0022	13388.00	0.01409
SEA15229P6C4	strain-H-20-0024	13387.00	0.01297
SEA15229P6C4	strain-H-21-0019	13390.00	0.01472
SEA15229P6C4	strain-I0003165-3	14483.00	0.02944
SEA15229P6C4	strain-I0003270-1	14520.00	0.02334
SEA15229P6C4	strain-I0003758-5	14491.00	0.02450
SEA15229P6C4	strain-I0004240-3	14416.00	0.02787
SEA15229P6C4	strain-I0004290-8	14471.00	0.02665
SEA15229P6C4	strain-L	14327.00	0.02695
SEA15229P6C4	strain-LP-0106963-RM1	14579.00	0.02796
SEA15229P6C4	strain-LP-0106963-RM2	14581.00	0.02796
SEA15229P6C4	strain-LP-0106963-RM3	14582.00	0.02796
SEA15229P6C4	strain-LP-0106967-RM5	14582.00	0.02796
SEA15229P6C4	strain-LP-0107828-RM1	14585.00	0.02797
SEA15229P6C4	strain-LP-0107828-RM5	14573.00	0.02793
SEA15229P6C4	strain-LP-0107828-RM6	14582.00	0.02796
SEA15229P6C4	strain-LP-0257184-RM3	14580.00	0.02795
SEA15229P6C4	strain-LP-0257184-RM4	14581.00	0.02796
SEA15229P6C4	strain-LP-0257184-RM5	14590.00	0.02799
SEA15229P6C4	strain-LP-0257184-RM6	14587.00	0.02799
SEA15229P6C4	strain-LP-0261867-RM1	14581.00	0.02796
SEA15229P6C4	strain-LP-0261867-RM5	14578.00	0.02796
SEA15229P6C4	strain-LP-0261867-RM7	14581.00	0.02796
SEA15229P6C4	strain-LP-0333226-RM2	14572.00	0.02792
SEA15229P6C4	strain-LP-0333226-RM3	14577.00	0.02791
SEA15229P6C4	strain-LP-0474076-RM1	14566.00	0.02788
SEA15229P6C4	strain-LP-0474076-RM2	14568.00	0.02789
SEA15229P6C4	strain-LP-0474076-RM3	14564.00	0.02788
SEA15229P6C4	strain-LP-0497747-RM1	14559.00	0.02787
SEA15229P6C4	strain-LP-0504061-RM2	14559.00	0.02786
SEA15229P6C4	strain-LP-0504069-RM2	14557.00	0.02786
SEA15229P6C4	strain-M0003941-3	14579.00	0.03032
SEA15229P6C4	strain-M64	14445.00	0.03951
SEA15229P6C4	strain-MasanXDR-01	14808.00	0.03778
SEA15229P6C4	strain-MasanXDR-02	15324.00	0.04795
SEA15229P6C4	strain-MasanXDR-03	14987.00	0.04569
SEA15229P6C4	strain-MasanXDR-04	15214.00	0.05004
SEA15229P6C4	strain-MasanXDR-05	14885.00	0.04087
SEA15229P6C4	strain-mc26030	14526.00	0.03012
SEA15229P6C4	strain-MTBCR170001	13162.00	0.00880
SEA15229P6C4	strain-MTBCR170020	13356.00	0.01237
SEA15229P6C4	strain-MTBCR170027	13379.00	0.01177
SEA15229P6C4	strain-MTBCR170031	13176.00	0.01051
SEA15229P6C4	strain-MTBCR170913	13241.00	0.01224
SEA15229P6C4	strain-MTBCR170941	14630.00	0.03389
SEA15229P6C4	strain-MTb-Oman-3211198	13414.00	0.02032
SEA15229P6C4	strain-MTb-Oman-3211379	12120.00	0.02940
SEA15229P6C4	strain-MTb-Oman-3211380	12169.00	0.02822
SEA15229P6C4	strain-MTb-Oman-3211392	13241.00	0.04392
SEA15229P6C4	strain-MTb-Oman-3211453	13414.00	0.01705
SEA15229P6C4	strain-MTb-Oman-3211517	13447.00	0.02781
SEA15229P6C4	strain-MTb-Oman-3211622	13488.00	0.02206
SEA15229P6C4	strain-MTb-Oman-3211956	13385.00	0.02453
SEA15229P6C4	strain-MTb-Oman-3212387	12660.00	0.02530
SEA15229P6C4	strain-MTb-Oman-3212401	14778.00	0.03129
SEA15229P6C4	strain-MTb-Oman-3212598	13377.00	0.02441
SEA15229P6C4	strain-MTb-Oman-321262	12251.00	0.02926
SEA15229P6C4	strain-MTb-Oman-3212705	12327.00	0.03177
SEA15229P6C4	strain-MTb-Oman-3212927	13198.00	0.04662
SEA15229P6C4	strain-MTb-Oman-3213034	12293.00	0.07978
SEA15229P6C4	strain-Mtb-Oman-3213118	13265.00	0.02260
SEA15229P6C4	strain-MTb-Oman-3213123	10981.00	0.06227
SEA15229P6C4	strain-MTb-Oman-3213167	13999.00	0.05401
SEA15229P6C4	strain-MTb-Oman-3213169	13715.00	0.05704
SEA15229P6C4	strain-MTb-Oman-3213195	13376.00	0.04782
SEA15229P6C4	strain-MTb-Oman-3213249	12483.00	0.02375
SEA15229P6C4	strain-MTb-Oman-3213318	13047.00	0.02583
SEA15229P6C4	strain-MTb-Oman-3213329	13618.00	0.01684
SEA15229P6C4	strain-MTb-Oman-3213336	14637.00	0.04060
SEA15229P6C4	strain-MTb-Oman-3213343	13477.00	0.02726
SEA15229P6C4	strain-MTb-Oman-3213427	14608.00	0.04618
SEA15229P6C4	strain-MTb-Oman-3213465	14540.00	0.03864
SEA15229P6C4	strain-MTb-Oman-3213509	12762.00	0.02556
SEA15229P6C4	strain-MTb-Oman-3213540	13737.00	0.04898
SEA15229P6C4	strain-MTb-Oman-3213545	11981.00	0.03300
SEA15229P6C4	strain-MTb-Oman-3213573	13264.00	0.04302
SEA15229P6C4	strain-MTb-Oman-3213645	12851.00	0.03380
SEA15229P6C4	strain-MTb-Oman-3213670	14503.00	0.04771
SEA15229P6C4	strain-MTb-Oman-3213828	13370.00	0.03794
SEA15229P6C4	strain-MTb-Oman-3213831	13575.00	0.04090
SEA15229P6C4	strain-MTb-Oman-3213964	13500.00	0.04432
SEA15229P6C4	strain-MTb-Oman-321403	14369.00	0.04677
SEA15229P6C4	strain-MTb-Oman-3214042	11986.00	0.07321
SEA15229P6C4	strain-MTb-Oman-3214121	14211.00	0.03896
SEA15229P6C4	strain-MTb-Oman-3214168	13484.00	0.03998
SEA15229P6C4	strain-MTb-Oman-3214236	12535.00	0.02735
SEA15229P6C4	strain-MTb-Oman-3214387	12289.00	0.02284
SEA15229P6C4	strain-MTb-Oman-3214404	12454.00	0.02543
SEA15229P6C4	strain-MTb-Oman-3214504	14098.00	0.04169
SEA15229P6C4	strain-MTb-Oman-3214585	12626.00	0.03152
SEA15229P6C4	strain-MTb-Oman-3214594	13740.00	0.04651
SEA15229P6C4	strain-MTb-Oman-3214642	12805.00	0.02637
SEA15229P6C4	strain-MTb-Oman-3214721	14297.00	0.04535
SEA15229P6C4	strain-MTb-Oman-3214744	13942.00	0.03726
SEA15229P6C4	strain-MTb-Oman-3214760	14509.00	0.03762
SEA15229P6C4	strain-MTb-Oman-3214805	12830.00	0.02440
SEA15229P6C4	strain-MTb-Oman-3214883	13899.00	0.04610
SEA15229P6C4	strain-MTb-Oman-3214927	13945.00	0.03745
SEA15229P6C4	strain-MTb-Oman-321528	12421.00	0.03011
SEA15229P6C4	strain-MTb-Oman-3215324	11852.00	0.01914
SEA15229P6C4	strain-MTb-Oman-3215574	12310.00	0.03152
SEA15229P6C4	strain-MTb-Oman-3215691	13925.00	0.04104
SEA15229P6C4	strain-MTb-Oman-3215873	12992.00	0.03902
SEA15229P6C4	strain-MTb-Oman-3216177	12611.00	0.03178
SEA15229P6C4	strain-MTb-Oman-3216462	13737.00	0.06827
SEA15229P6C4	strain-MTb-Oman-3216574	12010.00	0.02489
SEA15229P6C4	strain-MTB-Oman-321769	13231.00	0.01794
SEA15229P6C4	strain-MTb-Oman-321856	11943.00	0.05090
SEA15229P6C4	strain-MTb-Oman-321857	12776.00	0.02415
SEA15229P6C4	strain-MTb-Oman-32193	14071.00	0.03728
SEA15229P6C4	strain-N1015	14450.00	0.02882
SEA15229P6C4	strain-P001-N1377	14409.00	0.02686
SEA15229P6C4	strain-P003-N1374	14410.00	0.02688
SEA15229P6C4	strain-P006-N1591	14406.00	0.02683
SEA15229P6C4	strain-P007-N1108	14411.00	0.02687
SEA15229P6C4	strain-P008-N1380	14409.00	0.02685
SEA15229P6C4	strain-P010-N1385	14408.00	0.02684
SEA15229P6C4	strain-P020-N1386	14408.00	0.02684
SEA15229P6C4	strain-P022-N1431	14409.00	0.02685
SEA15229P6C4	strain-P028-N1362	14411.00	0.02687
SEA15229P6C4	strain-P034-N1426	14406.00	0.02682
SEA15229P6C4	strain-P042-N1430	14412.00	0.02686
SEA15229P6C4	strain-P052-N1429	14409.00	0.02686
SEA15229P6C4	strain-P059-N1392	14406.00	0.02687
SEA15229P6C4	strain-P066-N1411	14410.00	0.02686
SEA15229P6C4	strain-P073-N1394	14411.00	0.02689
SEA15229P6C4	strain-P074-N1402	14411.00	0.02689
SEA15229P6C4	strain-PSNK363	14475.00	0.02483
SEA15229P6C4	strain-SEA10470P6C4	14447.00	0.02571
SEA15229P6C4	strain-SEA17020027P6C4	14489.00	0.02710
SEA15229P6C4	TB282	14522.00	0.03163
SEA15229P6C4	TCDC11	14558.00	0.03109
SEA15229P6C4	variant-bovis-BCG-strain-Moreau-PL	14729.00	0.04510
SEA15229P6C4	variant-bovis-strain-2023-0113	14829.00	0.03707
SEA15229P6C4	variant-bovis-strain-3488	14773.00	0.04046
SEA15229P6C4	variant-bovis-strain-Mb0486	14772.00	0.04004
SEA15229P6C4	variant-bovis-strain-Mb0531	14767.00	0.03864
SEA15229P6C4	variant-bovis-strain-Mb0820	14784.00	0.03861
SEA15229P6C4	variant-bovis-strain-Mb1101	14778.00	0.03794
SEA15229P6C4	variant-bovis-strain-Mb1855	14823.00	0.03784
SEA15229P6C4	variant-bovis-strain-Mb2269	14793.00	0.03757
SEA15229P6C4	variant-bovis-strain-Mb2377	14790.00	0.03926
SEA15229P6C4	variant-bovis-strain-Mb2487	14751.00	0.03697
SEA15229P6C4	variant-bovis-strain-Mb3114	14826.00	0.03660
SEA15229P6C4	variant-bovis-strain-Mb3602	14797.00	0.03886
SEA15229P6C4	variant-bovis-strain-OLF-AH-2022-TB-0122	14886.00	0.03946
SEA15229P6C4	variant-caprae-strain-SY-1	14816.00	0.03903
SEA15229P6C4	W-148	14562.00	0.03065
SEA15229P6C4	WBB1007-LQ1975	13250.00	0.01040
SEA15229P6C4	WBB1008-SL1975	13252.00	0.01042
SEA15229P6C4	WBB1009-SL1875	13266.00	0.01236
SEA15229P6C4	WBB1451-04-00887-2	14668.00	0.03169
SEA15229P6C4	WBB1452-10-01964-2	14452.00	0.02678
SEA15229P6C4	WBB1453-11-00429-1	14732.00	0.02804
SEA15229P6C4	WBB1454-IB091-1	14672.00	0.03586
SEA15229P6C4	WBB1456-11-00225-4	14517.00	0.03298
SEA15229P6C4	WBB1457-IB-036-1	14773.00	0.03228
SEA15229P6C4	WBB1458-05-01296-1	14715.00	0.03553
SEA15229P6C4	WBB1459-E14-22547-1	14690.00	0.03101
SEA15229P6C4	WBB1460-E13-13014-2	14724.00	0.03031
SEA15229P6C4	WBB445-ARS7496	14512.00	0.03147
SEA15229P6C4	WBB446-ARS7884	14313.00	0.03643
SEA15229P6C4	WBB447-G67	14670.00	0.03195
SEA15229P6C4	WBB448-HPV115-08	14275.00	0.03595
SEA15229P6C4	WC059	14553.00	0.03141
SEA15229P6C4	WC078	14551.00	0.03127
SEA15229P6C4	WMB588	14438.00	0.03345
SEA15229P6C4	WMB596	13350.00	0.01254
SEA15229P6C4	WMB600	14426.00	0.02880
SEA15229P6C4	WMB602	14516.00	0.02601
SEA15229P6C4	WMB607	13353.00	0.01409
SEA15229P6C4	WMB613	14471.00	0.03099
SEA15229P6C4	WMB614	13450.00	0.01413
SEA15229P6C4	WMB615	12424.00	0.00508
SEA15229P6C4	WMB621	14433.00	0.02835
SEA15229P6C4	ZRB10578980-LR-Asm	14547.00	0.03140
SEA15230P6C4	SEA17020023P6C4	13137.00	0.01312
SEA15230P6C4	SEA17020024P6C4	13137.00	0.01310
SEA15230P6C4	SEA17020028	14529.00	0.03058
SEA15230P6C4	SEA17020030P6C4	14418.00	0.02683
SEA15230P6C4	SGF0232017	14540.00	0.03104
SEA15230P6C4	SGF0422017	14489.00	0.03365
SEA15230P6C4	SGF0472017	14517.00	0.03090
SEA15230P6C4	SGF0702019	14489.00	0.03046
SEA15230P6C4	strain-01-R1134	14464.00	0.02785
SEA15230P6C4	strain-01-R1430	14415.00	0.02779
SEA15230P6C4	strain-02-R0894	14415.00	0.02700
SEA15230P6C4	strain-02-R1179	14450.00	0.03013
SEA15230P6C4	strain-02-R1708	14424.00	0.02620
SEA15230P6C4	strain-02-R1896	14414.00	0.02890
SEA15230P6C4	strain-1-0150P6C4	14499.00	0.03083
SEA15230P6C4	strain-1-0165P6C4	14413.00	0.02646
SEA15230P6C4	strain-1-0170P6C4	14498.00	0.03153
SEA15230P6C4	strain-15	14535.00	0.02427
SEA15230P6C4	strain-17221	14490.00	0.03176
SEA15230P6C4	strain-1	14721.00	0.03470
SEA15230P6C4	strain-2-0011P6C4	14517.00	0.03036
SEA15230P6C4	strain-2-0026P6C4	14474.00	0.02432
SEA15230P6C4	strain-2-0111P6C4	14482.00	0.02489
SEA15230P6C4	strain-25421	14693.00	0.03447
SEA15230P6C4	strain-3320	14705.00	0.03439
SEA15230P6C4	strain-3	14518.00	0.03190
SEA15230P6C4	strain-4-0083P6C4	14421.00	0.02614
SEA15230P6C4	strain-5521	14734.00	0.03526
SEA15230P6C4	strain-6721	14612.00	0.03555
SEA15230P6C4	strain-6	14526.00	0.02414
SEA15230P6C4	strain-8	14530.00	0.03094
SEA15230P6C4	strain-9	14524.00	0.03053
SEA15230P6C4	strain-A16	14739.00	0.04058
SEA15230P6C4	strain-AST-T2	14481.00	0.02699
SEA15230P6C4	strain-AST-T3	14469.00	0.02853
SEA15230P6C4	strain-AST-T4	14413.00	0.02539
SEA15230P6C4	strain-AST-T5	14500.00	0.03237
SEA15230P6C4	strain-AST-T6	14429.00	0.02459
SEA15230P6C4	strain-AST-T7	14440.00	0.02986
SEA15230P6C4	strain-BLR-4299-2019	14422.00	0.03078
SEA15230P6C4	strain-CA01	14428.00	0.03558
SEA15230P6C4	strain-CA02	14435.00	0.03575
SEA15230P6C4	strain-CA03	14450.00	0.03534
SEA15230P6C4	strain-CB01	14462.00	0.03542
SEA15230P6C4	strain-CB02	14459.00	0.03521
SEA15230P6C4	strain-CB03	14485.00	0.03513
SEA15230P6C4	strain-CDC1551	14443.00	0.02608
SEA15230P6C4	strain-H-19-0007	13388.00	0.01452
SEA15230P6C4	strain-H-19-0008	13372.00	0.01383
SEA15230P6C4	strain-H-19-0027	13396.00	0.01463
SEA15230P6C4	strain-H-20-0022	13401.00	0.01647
SEA15230P6C4	strain-H-20-0024	13372.00	0.01471
SEA15230P6C4	strain-H-21-0019	13403.00	0.01710
SEA15230P6C4	strain-I0003165-3	14429.00	0.02939
SEA15230P6C4	strain-I0003270-1	14473.00	0.02371
SEA15230P6C4	strain-I0003758-5	14444.00	0.02487
SEA15230P6C4	strain-I0004240-3	14383.00	0.02851
SEA15230P6C4	strain-I0004290-8	14426.00	0.02708
SEA15230P6C4	strain-L	14292.00	0.02737
SEA15230P6C4	strain-LP-0106963-RM1	14525.00	0.02792
SEA15230P6C4	strain-LP-0106963-RM2	14527.00	0.02792
SEA15230P6C4	strain-LP-0106963-RM3	14528.00	0.02792
SEA15230P6C4	strain-LP-0106967-RM5	14528.00	0.02792
SEA15230P6C4	strain-LP-0107828-RM1	14531.00	0.02793
SEA15230P6C4	strain-LP-0107828-RM5	14519.00	0.02789
SEA15230P6C4	strain-LP-0107828-RM6	14528.00	0.02791
SEA15230P6C4	strain-LP-0257184-RM3	14526.00	0.02791
SEA15230P6C4	strain-LP-0257184-RM4	14527.00	0.02792
SEA15230P6C4	strain-LP-0257184-RM5	14536.00	0.02795
SEA15230P6C4	strain-LP-0257184-RM6	14533.00	0.02795
SEA15230P6C4	strain-LP-0261867-RM1	14527.00	0.02792
SEA15230P6C4	strain-LP-0261867-RM5	14524.00	0.02791
SEA15230P6C4	strain-LP-0261867-RM7	14527.00	0.02792
SEA15230P6C4	strain-LP-0333226-RM2	14517.00	0.02788
SEA15230P6C4	strain-LP-0333226-RM3	14522.00	0.02787
SEA15230P6C4	strain-LP-0474076-RM1	14511.00	0.02784
SEA15230P6C4	strain-LP-0474076-RM2	14513.00	0.02785
SEA15230P6C4	strain-LP-0474076-RM3	14509.00	0.02784
SEA15230P6C4	strain-LP-0497747-RM1	14504.00	0.02783
SEA15230P6C4	strain-LP-0504061-RM2	14504.00	0.02782
SEA15230P6C4	strain-LP-0504069-RM2	14502.00	0.02782
SEA15230P6C4	strain-M0003941-3	14550.00	0.03050
SEA15230P6C4	strain-M64	14407.00	0.03956
SEA15230P6C4	strain-MasanXDR-01	14770.00	0.03812
SEA15230P6C4	strain-MasanXDR-02	15286.00	0.04833
SEA15230P6C4	strain-MasanXDR-03	14949.00	0.04605
SEA15230P6C4	strain-MasanXDR-04	15175.00	0.05042
SEA15230P6C4	strain-MasanXDR-05	14848.00	0.04122
SEA15230P6C4	strain-mc26030	14472.00	0.03047
SEA15230P6C4	strain-MTBCR170001	13166.00	0.01097
SEA15230P6C4	strain-MTBCR170020	13366.00	0.01451
SEA15230P6C4	strain-MTBCR170027	13390.00	0.01392
SEA15230P6C4	strain-MTBCR170031	13181.00	0.01267
SEA15230P6C4	strain-MTBCR170913	13247.00	0.01446
SEA15230P6C4	strain-MTBCR170941	14607.00	0.03455
SEA15230P6C4	strain-MTb-Oman-3211198	13430.00	0.02306
SEA15230P6C4	strain-MTb-Oman-3211379	12115.00	0.03147
SEA15230P6C4	strain-MTb-Oman-3211380	12144.00	0.02993
SEA15230P6C4	strain-MTb-Oman-3211392	13226.00	0.04595
SEA15230P6C4	strain-MTb-Oman-3211453	13418.00	0.01941
SEA15230P6C4	strain-MTb-Oman-3211517	13454.00	0.02992
SEA15230P6C4	strain-MTb-Oman-3211622	13482.00	0.02382
SEA15230P6C4	strain-MTb-Oman-3211956	13369.00	0.02622
SEA15230P6C4	strain-MTb-Oman-3212387	12658.00	0.02745
SEA15230P6C4	strain-MTb-Oman-3212401	14750.00	0.03324
SEA15230P6C4	strain-MTb-Oman-3212598	13371.00	0.02608
SEA15230P6C4	strain-MTb-Oman-321262	12229.00	0.03125
SEA15230P6C4	strain-MTb-Oman-3212705	12293.00	0.03314
SEA15230P6C4	strain-MTb-Oman-3212927	13175.00	0.04741
SEA15230P6C4	strain-MTb-Oman-3213034	12258.00	0.08068
SEA15230P6C4	strain-Mtb-Oman-3213118	13275.00	0.02502
SEA15230P6C4	strain-MTb-Oman-3213123	10957.00	0.06453
SEA15230P6C4	strain-MTb-Oman-3213167	13968.00	0.05445
SEA15230P6C4	strain-MTb-Oman-3213169	13650.00	0.05638
SEA15230P6C4	strain-MTb-Oman-3213195	13324.00	0.04809
SEA15230P6C4	strain-MTb-Oman-3213249	12462.00	0.02582
SEA15230P6C4	strain-MTb-Oman-3213318	13036.00	0.02747
SEA15230P6C4	strain-MTb-Oman-3213329	13633.00	0.01967
SEA15230P6C4	strain-MTb-Oman-3213336	14611.00	0.04124
SEA15230P6C4	strain-MTb-Oman-3213343	13488.00	0.02908
SEA15230P6C4	strain-MTb-Oman-3213427	14580.00	0.04685
SEA15230P6C4	strain-MTb-Oman-3213465	14511.00	0.03941
SEA15230P6C4	strain-MTb-Oman-3213509	12742.00	0.02761
SEA15230P6C4	strain-MTb-Oman-3213540	13708.00	0.04959
SEA15230P6C4	strain-MTb-Oman-3213545	12062.00	0.03565
SEA15230P6C4	strain-MTb-Oman-3213573	13198.00	0.04318
SEA15230P6C4	strain-MTb-Oman-3213645	12860.00	0.03659
SEA15230P6C4	strain-MTb-Oman-3213670	14473.00	0.04818
SEA15230P6C4	strain-MTb-Oman-3213828	13345.00	0.04004
SEA15230P6C4	strain-MTb-Oman-3213831	13514.00	0.04075
SEA15230P6C4	strain-MTb-Oman-3213964	13472.00	0.04529
SEA15230P6C4	strain-MTb-Oman-321403	14331.00	0.04755
SEA15230P6C4	strain-MTb-Oman-3214042	11959.00	0.07479
SEA15230P6C4	strain-MTb-Oman-3214121	14184.00	0.03952
SEA15230P6C4	strain-MTb-Oman-3214168	13451.00	0.04034
SEA15230P6C4	strain-MTb-Oman-3214236	12504.00	0.02888
SEA15230P6C4	strain-MTb-Oman-3214387	12680.00	0.02839
SEA15230P6C4	strain-MTb-Oman-3214404	12439.00	0.02709
SEA15230P6C4	strain-MTb-Oman-3214504	14045.00	0.04155
SEA15230P6C4	strain-MTb-Oman-3214585	12602.00	0.03360
SEA15230P6C4	strain-MTb-Oman-3214594	13711.00	0.04697
SEA15230P6C4	strain-MTb-Oman-3214642	12775.00	0.02798
SEA15230P6C4	strain-MTb-Oman-3214721	14243.00	0.04476
SEA15230P6C4	strain-MTb-Oman-3214744	13923.00	0.03807
SEA15230P6C4	strain-MTb-Oman-3214760	14472.00	0.03821
SEA15230P6C4	strain-MTb-Oman-3214805	12801.00	0.02608
SEA15230P6C4	strain-MTb-Oman-3214883	13866.00	0.04705
SEA15230P6C4	strain-MTb-Oman-3214927	13907.00	0.03777
SEA15230P6C4	strain-MTb-Oman-321528	12398.00	0.03212
SEA15230P6C4	strain-MTb-Oman-3215324	12058.00	0.02288
SEA15230P6C4	strain-MTb-Oman-3215574	12296.00	0.03370
SEA15230P6C4	strain-MTb-Oman-3215691	13877.00	0.04135
SEA15230P6C4	strain-MTb-Oman-3215873	12961.00	0.04089
SEA15230P6C4	strain-MTb-Oman-3216177	12588.00	0.03345
SEA15230P6C4	strain-MTb-Oman-3216462	13686.00	0.06914
SEA15230P6C4	strain-MTb-Oman-3216574	11992.00	0.02692
SEA15230P6C4	strain-MTB-Oman-321769	13222.00	0.02002
SEA15230P6C4	strain-MTb-Oman-321856	11917.00	0.05256
SEA15230P6C4	strain-MTb-Oman-321857	12764.00	0.02636
SEA15230P6C4	strain-MTb-Oman-32193	14045.00	0.03815
SEA15230P6C4	strain-N1015	14412.00	0.02927
SEA15230P6C4	strain-P001-N1377	14368.00	0.02718
SEA15230P6C4	strain-P003-N1374	14369.00	0.02720
SEA15230P6C4	strain-P006-N1591	14365.00	0.02715
SEA15230P6C4	strain-P007-N1108	14370.00	0.02720
SEA15230P6C4	strain-P008-N1380	14368.00	0.02718
SEA15230P6C4	strain-P010-N1385	14367.00	0.02717
SEA15230P6C4	strain-P020-N1386	14367.00	0.02717
SEA15230P6C4	strain-P022-N1431	14368.00	0.02717
SEA15230P6C4	strain-P028-N1362	14370.00	0.02719
SEA15230P6C4	strain-P034-N1426	14365.00	0.02715
SEA15230P6C4	strain-P042-N1430	14371.00	0.02718
SEA15230P6C4	strain-P052-N1429	14368.00	0.02718
SEA15230P6C4	strain-P059-N1392	14366.00	0.02720
SEA15230P6C4	strain-P066-N1411	14369.00	0.02718
SEA15230P6C4	strain-P073-N1394	14370.00	0.02722
SEA15230P6C4	strain-P074-N1402	14370.00	0.02722
SEA15230P6C4	strain-PSNK363	14431.00	0.02523
SEA15230P6C4	strain-SEA10470P6C4	14415.00	0.02672
SEA15230P6C4	strain-SEA17020027P6C4	14459.00	0.02813
SEA15230P6C4	TB282	14487.00	0.03162
SEA15230P6C4	TCDC11	14519.00	0.03106
SEA15230P6C4	variant-bovis-BCG-strain-Moreau-PL	14624.00	0.04274
SEA15230P6C4	variant-bovis-strain-2023-0113	14775.00	0.03852
SEA15230P6C4	variant-bovis-strain-3488	14712.00	0.04194
SEA15230P6C4	variant-bovis-strain-Mb0486	14719.00	0.04147
SEA15230P6C4	variant-bovis-strain-Mb0531	14734.00	0.04058
SEA15230P6C4	variant-bovis-strain-Mb0820	14732.00	0.04006
SEA15230P6C4	variant-bovis-strain-Mb1101	14713.00	0.03803
SEA15230P6C4	variant-bovis-strain-Mb1855	14779.00	0.03936
SEA15230P6C4	variant-bovis-strain-Mb2269	14750.00	0.03913
SEA15230P6C4	variant-bovis-strain-Mb2377	14743.00	0.04074
SEA15230P6C4	variant-bovis-strain-Mb2487	14722.00	0.03907
SEA15230P6C4	variant-bovis-strain-Mb3114	14784.00	0.03812
SEA15230P6C4	variant-bovis-strain-Mb3602	14755.00	0.04040
SEA15230P6C4	variant-bovis-strain-OLF-AH-2022-TB-0122	14835.00	0.04099
SEA15230P6C4	variant-caprae-strain-SY-1	14797.00	0.04123
SEA15230P6C4	W-148	14527.00	0.03066
SEA15230P6C4	WBB1007-LQ1975	13244.00	0.01234
SEA15230P6C4	WBB1008-SL1975	13248.00	0.01236
SEA15230P6C4	WBB1009-SL1875	13262.00	0.01429
SEA15230P6C4	WBB1451-04-00887-2	14640.00	0.03360
SEA15230P6C4	WBB1452-10-01964-2	14425.00	0.02779
SEA15230P6C4	WBB1453-11-00429-1	14706.00	0.02920
SEA15230P6C4	WBB1454-IB091-1	14644.00	0.03711
SEA15230P6C4	WBB1456-11-00225-4	14437.00	0.03037
SEA15230P6C4	WBB1457-IB-036-1	14749.00	0.03410
SEA15230P6C4	WBB1458-05-01296-1	14693.00	0.03749
SEA15230P6C4	WBB1459-E14-22547-1	14661.00	0.03253
SEA15230P6C4	WBB1460-E13-13014-2	14697.00	0.03221
SEA15230P6C4	WBB445-ARS7496	14473.00	0.03141
SEA15230P6C4	WBB446-ARS7884	14256.00	0.03579
SEA15230P6C4	WBB447-G67	14641.00	0.03379
SEA15230P6C4	WBB448-HPV115-08	14219.00	0.03535
SEA15230P6C4	WC059	14522.00	0.03151
SEA15230P6C4	WC078	14520.00	0.03136
SEA15230P6C4	WMB588	14395.00	0.03383
SEA15230P6C4	WMB596	13369.00	0.01485
SEA15230P6C4	WMB600	14401.00	0.02984
SEA15230P6C4	WMB602	14490.00	0.02707
SEA15230P6C4	WMB607	13365.00	0.01624
SEA15230P6C4	WMB613	14421.00	0.03133
SEA15230P6C4	WMB614	13460.00	0.01640
SEA15230P6C4	WMB615	12868.00	0.01099
SEA15230P6C4	WMB621	14385.00	0.02870
SEA15230P6C4	ZRB10578980-LR-Asm	14512.00	0.03137
SEA17020023P6C4	SEA17020024P6C4	11948.00	0.00020
SEA17020023P6C4	SEA17020028	14457.00	0.03149
SEA17020023P6C4	SEA17020030P6C4	14395.00	0.02914
SEA17020023P6C4	SGF0232017	14481.00	0.03196
SEA17020023P6C4	SGF0422017	14416.00	0.03224
SEA17020023P6C4	SGF0472017	14459.00	0.03188
SEA17020023P6C4	SGF0702019	14423.00	0.03136
SEA17020023P6C4	strain-01-R1134	14413.00	0.02898
SEA17020023P6C4	strain-01-R1430	14372.00	0.02900
